#epoch value error jitter_flag offset_flag
  59332.836022       3.267      0.950      0   0
  59332.840022       3.400      0.950      0   0
  59332.847022       2.450      0.950      0   0
  59334.861022       1.850      0.950      0   0
  59334.868022       -0.683     0.950      0   0
  59334.872022       -3.633     0.950      0   0
  59336.947022       -1.600     0.950      0   0
  59336.958022       -2.450     0.950      0   0
  59336.962022       0.033      0.950      0   0
  59337.837022       4.683      0.950      0   0
  59337.844022       -0.367     0.950      0   0
  59337.852022       -1.233     0.950      0   0
  59338.901022       -4.283     0.950      0   0
  59338.908022       -2.033     0.950      0   0
  59338.912022       2.033      0.950      0   0
  59339.831022       -1.517     0.950      0   0
  59339.835022       -0.283     0.950      0   0
  59339.839022       -1.933     0.950      0   0
  59341.879022       3.200      0.950      0   0
  59341.883022       2.550      0.950      0   0
  59341.886022       2.883      0.950      0   0
  59342.827022       -3.250     0.950      0   0
  59342.835022       -1.367     0.950      0   0
  59342.838022       1.650      0.950      0   0
  59343.864022       -1.050     0.950      0   0
  59343.872022       -2.500     0.950      0   0
  59343.875022       1.967      0.950      0   0
  59348.951022       -2.483     0.950      0   0
  59348.959022       -2.133     0.950      0   0
  59348.970022       -1.383     0.950      0   0
  59351.925022       1.833      0.950      0   0
  59351.929022       0.000      0.950      0   0
  59351.933022       0.100      0.950      0   0
  59352.840022       -0.933     0.950      0   0
  59352.851022       -0.267     0.950      0   0
  59352.855022       -0.433     0.950      0   0
  59354.913022       0.300      0.950      0   0
  59354.921022       -1.200     0.950      0   0
  59354.928022       -0.733     0.950      0   0
  59356.918022       1.150      0.950      0   0
  59356.929022       2.067      0.950      0   0
  59356.933022       4.550      0.950      0   0
  59357.975022       1.717      0.950      0   0
  59357.982022       1.017      0.950      0   0
  59357.990022       1.283      0.950      0   0
  59358.889022       3.150      0.950      0   0
  59358.893022       0.817      0.950      0   0
  59358.897022       1.000      0.950      0   0
  59359.898022       -1.617     0.950      0   0
  59359.901022       1.800      0.950      0   0
  59359.913022       -1.150     0.950      0   0
